Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,F,I,M
F,0.2998695969581604,0.42446428537368774,0.48977982997894287,0.3971971571445465,0.3137498199939728,0.797495424747467,0.43947774171829224,9,1,0,0
F,0.7995426058769226,0.6764094233512878,0.8484423756599426,0.38292112946510315,0.34303751587867737,0.30479973554611206,0.6190933585166931,9,1,0,0
F,1.0077394247055054,1.0291324853897095,1.4462133646011353,1.5066534280776978,1.1788626909255981,1.7007708549499512,1.5890185832977295,11,1,0,0
M,0.7995426058769226,0.8275765776634216,1.2071048021316528,0.7938687205314636,0.8386750221252441,1.057529091835022,0.8346322774887085,12,0,0,1
F,0.8828213810920715,0.7267983555793762,0.25067174434661865,0.45634105801582336,0.1470353752374649,1.4179269075393677,0.331708163022995,11,1,0,0
F,0.8828213810920715,0.9283545017242432,1.0875507593154907,1.1303764581680298,0.8138933181762695,1.3768688440322876,1.014248013496399,9,1,0,0
F,0.8828213810920715,0.7267983555793762,0.48977982997894287,0.755119264125824,0.7530649304389954,1.4088029861450195,0.5472471117973328,10,1,0,0
F,0.5080664753913879,0.5252425074577332,0.7288882732391357,0.21160805225372314,0.025378990918397903,0.824867308139801,0.36763128638267517,8,1,0,0
M,0.7579032182693481,0.7267983555793762,0.9679967761039734,0.6745613217353821,0.5638214945793152,0.32760971784591675,0.6190933585166931,12,0,0,1
M,0.7162638306617737,0.7771876454353333,0.7288882732391357,0.3951578438282013,0.26869192719459534,0.5465855598449707,0.870555579662323,11,0,0,1
M,0.46642711758613586,0.42446428537368774,0.25067174434661865,0.20039108395576477,-0.37563690543174744,0.008269940502941608,0.870555579662323,13,0,0,1
I,-1.407346487045288,-1.3391510248184204,-1.303532361984253,-1.241494059562683,-1.2047033309936523,-1.1002953052520752,-0.6382168531417847,7,0,1,0
F,-0.11652464419603348,-0.07942565530538559,0.011563297361135483,-0.029046105220913887,0.4489237070083618,0.14512984454631805,-0.31490859389305115,9,1,0,0
M,-0.1998033970594406,-0.029036689549684525,0.37022578716278076,-0.11572229117155075,-0.06023123860359192,-0.2472018599510193,0.04432303085923195,11,0,0,1
F,-0.15816402435302734,0.021352272480726242,0.25067174434661865,-0.37677085399627686,-0.3350847363471985,-0.32475587725639343,-0.20713910460472107,10,1,0,0
M,0.9661000967025757,0.9283545017242432,1.0875507593154907,0.9682409763336182,0.3835897147655487,0.7564374208450317,1.6249417066574097,15,0,0,1
M,0.2998695969581604,0.42446428537368774,0.48977982997894287,0.19019389152526855,0.3272673189640045,-0.02366403490304947,0.15209238231182098,14,0,0,1
M,0.5080664753913879,0.5252425074577332,1.0875507593154907,0.19019389152526855,0.01862024888396263,0.29567572474479675,0.331708163022995,9,0,0,1
F,-0.6161976456642151,-0.6337048411369324,-0.466653436422348,-0.8407437205314636,-0.8735273480415344,-0.7809555530548096,-0.74598628282547,8,1,0,0
M,-0.1998033970594406,-0.07942565530538559,0.6093342304229736,-0.007631940767168999,-0.474764347076416,0.22268375754356384,0.331708163022995,12,0,0,1
F,-0.1998033970594406,-0.07942565530538559,0.1311173439025879,-0.4053230285644531,-0.5648803114891052,-0.3110697865486145,-0.06344643235206604,11,1,0,0
F,0.050032857805490494,0.27329736948013306,0.7288882732391357,-0.027006568387150764,-0.27425646781921387,-0.2335159033536911,0.25986194610595703,12,1,0,0
M,-0.8660341501235962,-0.7344827651977539,-0.5862074494361877,-0.9376172423362732,-0.8487454056739807,-0.9999313950538635,-0.8537557721138,7,0,0,1
F,-0.699476420879364,-0.6840937733650208,0.011563297361135483,-0.7071603536605835,-0.7811585068702698,-0.6577816605567932,-0.5663706064224243,8,1,0,0
I,-1.032591700553894,-1.0872057676315308,-0.7057616710662842,-1.047747015953064,-1.12810480594635,-1.03642737865448,-0.8537557721138,8,0,1,0
I,-0.7411157488822937,-0.6840937733650208,-0.7057616710662842,-0.9162030816078186,-0.945620059967041,-0.8721954822540283,-0.8537557721138,7,0,1,0
F,0.008393485099077225,0.07174123823642731,0.7288882732391357,0.007663855794817209,-0.3778897821903229,-0.11034194380044937,0.5113239884376526,12,1,0,0
I,-1.2824280261993408,-1.2887619733810425,-1.0644241571426392,-1.148699402809143,-1.069529414176941,-1.173287272453308,-1.1411410570144653,6,0,1,0
F,-0.28308215737342834,-0.43214866518974304,0.1311173439025879,-0.39614546298980713,-0.7203302979469299,-0.16508601605892181,-0.13529276847839355,9,1,0,0
M,-1.5739039182662964,-1.591096043586731,-1.1839781999588013,-1.3210322856903076,-1.2790489196777344,-1.2690892219543457,-1.2848336696624756,6,0,0,1
F,-0.9076735377311707,-0.8352609872817993,-0.8253158926963806,-0.9151833653450012,-0.9005621075630188,-0.9315014481544495,-0.8537557721138,11,1,0,0
M,-0.1998033970594406,-0.029036689549684525,0.011563297361135483,-0.43489497900009155,-0.5333397388458252,-0.41143378615379333,-0.24306224286556244,8,0,0,1
F,-0.3247215151786804,-0.12981460988521576,0.48977982997894287,-0.3441397249698639,-0.5040520429611206,-0.4798636734485626,-0.027523312717676163,13,1,0,0
M,0.21659085154533386,-0.029036689549684525,0.011563297361135483,-0.05351933091878891,-0.519822359085083,-0.1559620052576065,0.1161692664027214,9,0,0,1
M,-0.6161976456642151,-0.5833158493041992,-0.22754515707492828,-0.7520280480384827,-0.8352280855178833,-0.6349716186523438,-0.74598628282547,7,0,0,1
I,-0.9909522533416748,-1.0872057676315308,-0.466653436422348,-1.029392123222351,-1.0492533445358276,-1.0090553760528564,-0.92560213804245,6,0,1,0
M,-0.4496398866176605,-0.4825376272201538,-0.10799074918031693,-0.6684109568595886,-0.8690215349197388,-0.5984756350517273,-0.5304473638534546,9,0,0,1
F,-0.9076735377311707,-1.0368168354034424,-0.22754515707492828,-1.0375498533248901,-1.0312302112579346,-0.958873450756073,-0.9615252614021301,7,1,0,0
F,-0.6578370332717896,-0.8352609872817993,-0.3470992147922516,-0.7622252106666565,-0.81495201587677,-0.6212856769561768,-0.7100631594657898,8,1,0,0
F,-0.4496398866176605,-0.5833158493041992,0.1311173439025879,-0.6347602009773254,-0.7766526937484741,-0.5209217071533203,-0.4226779341697693,10,1,0,0
F,-0.28308215737342834,-0.3313707411289215,0.25067174434661865,-0.5164725184440613,-0.6279614567756653,-0.33387988805770874,-0.35083168745040894,8,1,0,0
F,-0.6578370332717896,-0.5329269170761108,0.25067174434661865,-0.7010419964790344,-0.8036875128746033,-0.5072357058525085,-0.6022937297821045,10,1,0,0
I,-0.8243945240974426,-0.28098180890083313,-0.8253158926963806,-1.0242935419082642,-1.0402417182922363,-0.9315014481544495,-0.9974483847618103,9,0,1,0
F,-0.1998033970594406,-0.3817597031593323,-0.10799074918031693,-0.7724224925041199,-0.84649258852005,-0.6851536631584167,-0.6022937297821045,8,1,0,0
F,-1.1158705949783325,-1.1879839897155762,-0.3470992147922516,-1.0671218633651733,-1.0740351676940918,-0.8995674252510071,-1.0692946910858154,6,1,0,0
I,-1.32406747341156,-1.3895399570465088,-1.303532361984253,-1.2720856666564941,-1.2677843570709229,-1.2052212953567505,-1.2129873037338257,6,0,1,0
F,0.46642711758613586,0.5756314396858215,0.6093342304229736,0.5562737584114075,0.2011050432920456,0.26374173164367676,0.7987091541290283,10,1,0,0
F,0.050032857805490494,0.07174123823642731,0.48977982997894287,-0.09328848123550415,-0.296785444021225,-0.20614387094974518,0.04432303085923195,14,1,0,0
M,0.2582302391529083,0.374075323343277,-0.10799074918031693,0.01480199210345745,-0.10528914630413055,-0.16508601605892181,0.25986194610595703,12,0,0,1
M,0.34150898456573486,0.3236863613128662,0.8484423756599426,0.1504247486591339,-0.22243981063365936,0.11319587379693985,0.6190933585166931,13,0,0,1
M,0.8411819934844971,0.9787434935569763,1.8048758506774902,1.2578415870666504,0.6156381368637085,0.9708512425422668,1.4094027280807495,21,0,0,1
I,-2.0735769271850586,-1.9438191652297974,-1.5426406860351562,-1.4546157121658325,-1.4007054567337036,-1.3831391334533691,-1.4644492864608765,6,0,1,0
I,-0.699476420879364,-0.5833158493041992,-0.10799074918031693,-0.8030140995979309,-0.8014345765113831,-0.8904435038566589,-0.8178326487541199,11,0,1,0
I,-1.9070194959640503,-1.843041181564331,-1.4230866432189941,-1.4372804164886475,-1.4007054567337036,-1.3557671308517456,-1.4285261631011963,8,0,1,0
I,-3.7391536235809326,-3.556267499923706,-3.0968446731567383,-1.6860922574996948,-1.6147308349609375,-1.6431728601455688,-1.7051345109939575,0,0,1,0
I,-3.2811200618743896,-3.102766513824463,-2.6186282634735107,-1.6636583805084229,-1.5989603996276855,-1.6203628778457642,-1.6871728897094727,2,0,1,0
I,-3.4476778507232666,-3.2035443782806396,-2.6186282634735107,-1.6738555431365967,-1.6079720258712769,-1.6294869184494019,-1.6943575143814087,2,0,1,0
I,-3.0312836170196533,-2.901210308074951,-2.4990742206573486,-1.6473429203033447,-1.585443139076233,-1.6066769361495972,-1.6799882650375366,4,0,1,0
M,0.34150898456573486,0.17251944541931152,0.48977982997894287,0.23200245201587677,-0.04446088895201683,0.34585773944854736,0.25986194610595703,16,0,0,1
I,-2.1152162551879883,-2.0949862003326416,-1.6621949672698975,-1.486227035522461,-1.4660394191741943,-1.4241970777511597,-1.4644492864608765,4,0,1,0
I,-2.448331832885742,-2.346931219100952,-1.7817491292953491,-1.5586272478103638,-1.5020859241485596,-1.5519330501556396,-1.5722187757492065,4,0,1,0
I,-1.865379810333252,-1.7926521301269531,-1.4230866432189941,-1.4301424026489258,-1.4232343435287476,-1.4059491157531738,-1.4285261631011963,7,0,1,0
I,-1.6155433654785156,-1.5407071113586426,-1.303532361984253,-1.352643609046936,-1.3353713750839233,-1.2918992042541504,-1.2848336696624756,7,0,1,0
I,-1.4489858150482178,-1.4903181791305542,-1.303532361984253,-1.3353084325790405,-1.3015778064727783,-1.332957148551941,-1.2848336696624756,9,0,1,0
I,-1.6988223791122437,-1.6414850950241089,-1.4230866432189941,-1.3669196367263794,-1.3331184387207031,-1.3512051105499268,-1.356679916381836,12,0,1,0
I,-1.3657068014144897,-1.3391510248184204,-1.303532361984253,-1.2873814105987549,-1.2835547924041748,-1.2690892219543457,-1.2129873037338257,8,0,1,0
I,-1.8237404823303223,-1.6414850950241089,-1.5426406860351562,-1.3720182180404663,-1.31509530544281,-1.3010231256484985,-1.3926030397415161,6,0,1,0
I,-1.490625262260437,-1.3895399570465088,-0.7057616710662842,-1.2547504901885986,-1.2497612237930298,-1.1504772901535034,-1.2129873037338257,6,0,1,0
I,-1.6155433654785156,-1.591096043586731,-0.8253158926963806,-1.3404070138931274,-1.3241069316864014,-1.3283952474594116,-1.2848336696624756,6,0,1,0
M,0.5497058629989624,0.6260204315185547,0.9679967761039734,0.6011413931846619,0.2754506468772888,0.9115452170372009,0.870555579662323,12,0,0,1
F,0.5913457274436951,0.4748535454273224,0.37022578716278076,0.47265660762786865,0.6944894790649414,0.32760971784591675,0.43947774171829224,11,1,0,0
F,0.4247877299785614,0.5252425074577332,1.0875507593154907,0.5409778356552124,0.40161293745040894,0.33217164874076843,0.7627860307693481,14,1,0,0
M,0.6329851150512695,0.8779655694961548,0.6093342304229736,0.8417955636978149,0.5660744905471802,0.8841733336448669,0.726862907409668,14,0,0,1
M,0.2998695969581604,0.42446428537368774,0.8484423756599426,0.3717042803764343,0.10873621702194214,0.23636969923973083,0.9424017667770386,14,0,0,1
M,0.2998695969581604,0.42446428537368774,1.0875507593154907,0.49203136563301086,0.0952187329530716,-0.05103607103228569,1.229786992073059,18,0,0,1
M,0.1749514788389206,0.5252425074577332,0.48977982997894287,0.1402275413274765,-0.08276019245386124,-0.1377139836549759,0.7627860307693481,9,0,0,1
F,0.9244607090950012,0.9787434935569763,0.7288882732391357,1.1956385374069214,1.1067700386047363,1.0620911121368408,0.9064786434173584,14,1,0,0
F,0.5497058629989624,0.6764094233512878,0.48977982997894287,0.5562737584114075,0.5322809219360352,0.6834453344345093,0.40355440974235535,12,1,0,0
F,0.13331210613250732,0.6764094233512878,0.37022578716278076,0.20243050158023834,0.15604698657989502,0.12231989204883575,0.15209238231182098,10,1,0,0
F,0.3831483721733093,0.3236863613128662,-0.3470992147922516,0.07394576072692871,0.03664346784353256,-0.07384603470563889,0.22393883764743805,11,1,0,0
M,0.050032857805490494,0.12213020026683807,0.6093342304229736,0.13410930335521698,-0.1818876415491104,0.5328994989395142,0.04432303085923195,10,0,0,1
I,-2.323413372039795,-2.1453752517700195,-1.9013034105300903,-1.4964241981506348,-1.4187285900115967,-1.4241970777511597,-1.5291110277175903,3,0,1,0
M,-2.1152162551879883,-2.0949862003326416,-1.4230866432189941,-1.4444185495376587,-1.409717082977295,-1.3922631740570068,-1.4285261631011963,5,0,0,1
F,-0.5329186320304871,-0.28098180890083313,-0.22754515707492828,-0.38696804642677307,-0.267497718334198,-0.2563258707523346,-0.5663706064224243,10,1,0,0
M,-0.03324589133262634,0.42446428537368774,0.25067174434661865,0.1351289451122284,0.009608638472855091,0.04932792857289314,-0.027523312717676163,13,0,0,1
M,-1.4489858150482178,-1.3391510248184204,-0.7057616710662842,-1.0936346054077148,-1.0672764778137207,-1.0683612823486328,-1.0657024383544922,7,0,0,1
M,-0.4496398866176605,-0.1802038848400116,0.25067174434661865,-0.39410606026649475,-0.6347201466560364,-0.8402615189552307,0.1161692664027214,8,0,0,1
F,-0.6161976456642151,-0.4825376272201538,-0.3470992147922516,-0.6714701056480408,-0.7023070454597473,-0.7353355884552002,-0.4945242404937744,12,1,0,0
F,0.9661000967025757,1.1802992820739746,1.8048758506774902,1.937995433807373,0.42414188385009766,0.9571651220321655,2.235635280609131,21,1,0,0
M,0.5497058629989624,0.9283545017242432,1.4462133646011353,0.730646014213562,0.2371513396501541,0.820305347442627,0.9424017667770386,15,0,0,1
M,0.7995426058769226,0.7771876454353333,1.5657674074172974,0.7959080338478088,0.12675930559635162,0.6378254294395447,1.050171136856079,13,0,0,1
M,0.8828213810920715,0.9787434935569763,2.0439839363098145,1.419977068901062,0.9040091633796692,1.395116925239563,1.51717209815979,14,0,0,1
M,0.8828213810920715,1.0795214176177979,0.37022578716278076,0.8774856328964233,0.23039260506629944,0.14969179034233093,1.229786992073059,12,0,0,1
M,1.0910183191299438,1.3314666748046875,1.8048758506774902,2.070559024810791,1.7263169288635254,1.335810899734497,2.4870970249176025,21,0,0,1
F,1.1326581239700317,1.2306883335113525,1.0875507593154907,1.0600157976150513,0.6021208167076111,0.587643563747406,1.8045574426651,11,1,0,0
M,0.7162638306617737,0.9283545017242432,2.40264630317688,1.6585917472839355,0.7778468728065491,1.4042410850524902,3.241483449935913,17,0,0,1
M,0.9244607090950012,1.1802992820739746,1.5657674074172974,1.336359977722168,0.858951210975647,1.1943892240524292,1.3734796047210693,19,0,0,1
F,-0.07488526403903961,0.17251944541931152,-0.10799074918031693,-0.23808878660202026,-0.4184419512748718,-0.18333390355110168,0.08024614304304123,10,1,0,0
F,0.09167273342609406,0.07174123823642731,1.0875507593154907,0.026018835604190826,-0.20441660284996033,-0.2015819251537323,0.43947774171829224,14,1,0,0
I,-1.3657068014144897,-1.2383729219436646,-0.8253158926963806,-1.1976460218429565,-1.206956148147583,-1.1276673078536987,-1.1770641803741455,6,0,1,0
F,-0.5745580196380615,-0.5329269170761108,-0.466653436422348,-0.7734422087669373,-0.8217106461524963,-0.6988396048545837,-0.6382168531417847,8,1,0,0
M,-0.3247215151786804,-0.12981460988521576,0.011563297361135483,-0.4063428044319153,-0.5896621942520142,-0.48898768424987793,-0.09936966001987457,13,0,0,1
M,-0.07488526403903961,-0.28098180890083313,0.8484423756599426,0.26055464148521423,-0.1548529416322708,-0.20614387094974518,0.5113239884376526,13,0,0,1
F,0.09167273342609406,0.07174123823642731,0.7288882732391357,0.10249793529510498,-0.29002681374549866,0.14512984454631805,0.331708163022995,9,1,0,0
M,0.050032857805490494,0.27329736948013306,0.37022578716278076,-0.26460155844688416,-0.3215673863887787,-0.192457914352417,-0.24306224286556244,9,0,0,1
F,-0.24144276976585388,-0.07942565530538559,0.37022578716278076,-0.3757510781288147,-0.5288339257240295,-0.43880581855773926,-0.24306224286556244,16,1,0,0
M,-0.699476420879364,-0.5329269170761108,-0.3470992147922516,-0.7163378596305847,-1.0244715213775635,-0.9041294455528259,-0.35083168745040894,8,0,0,1
F,0.09167273342609406,0.27329736948013306,0.48977982997894287,-0.03720376640558243,-0.1976579874753952,-0.00997808389365673,0.008399805054068565,9,1,0,0
M,0.13331210613250732,0.27329736948013306,0.9679967761039734,0.34111255407333374,0.10873621702194214,0.41428762674331665,0.6190933585166931,16,0,0,1
F,0.34150898456573486,0.9787434935569763,1.6853214502334595,0.9131759405136108,0.638167142868042,0.8978593945503235,0.8346322774887085,11,1,0,0
M,0.7162638306617737,0.6764094233512878,0.6093342304229736,0.5858457088470459,0.3092440962791443,0.364105761051178,0.5472471117973328,14,0,0,1
F,0.34150898456573486,0.4748535454273224,0.8484423756599426,0.37578311562538147,-0.0782543197274208,0.24093177914619446,0.7987091541290283,18,1,0,0
M,0.6329851150512695,0.8779655694961548,1.3266589641571045,0.4665382504463196,0.11098908632993698,0.08582384139299393,0.9783248901367188,25,0,0,1
I,-1.9070194959640503,-1.9438191652297974,-1.303532361984253,-1.4291225671768188,-1.3984525203704834,-1.3375190496444702,-1.4285261631011963,5,0,1,0
I,-2.0735769271850586,-2.0445971488952637,-1.5426406860351562,-1.4648128747940063,-1.4164756536483765,-1.3877010345458984,-1.4644492864608765,5,0,1,0
I,-2.031937599182129,-1.9942082166671753,-1.303532361984253,-1.472970724105835,-1.4435105323791504,-1.3785771131515503,-1.5003725290298462,3,0,1,0
M,-0.28308215737342834,-0.12981460988521576,0.011563297361135483,-0.5705177187919617,-0.6212027668952942,-0.48442575335502625,-0.6382168531417847,10,0,0,1
M,-1.2824280261993408,-1.2887619733810425,-0.8253158926963806,-1.2129418849945068,-1.2114620208740234,-1.1139813661575317,-1.1770641803741455,8,0,0,1
F,-0.9909522533416748,-1.0368168354034424,-1.0644241571426392,-0.9794257283210754,-0.9636431932449341,-0.831137478351593,-0.9974483847618103,8,1,0,0
F,0.13331210613250732,0.27329736948013306,0.8484423756599426,0.12901070713996887,-0.1683702915906906,-0.060160081833601,0.6909397840499878,12,1,0,0
M,-1.2824280261993408,-1.2887619733810425,-0.9448699355125427,-1.1762319803237915,-1.139369249343872,-1.104857325553894,-1.1842488050460815,7,0,0,1
